,organization,industry,section,gri_idx,sim_score,gri_desc
1377,qantas,aviation,qantas-sustainability-2023-155,gri_308-2,0.4145538806915283,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
1378,qantas,aviation,qantas-sustainability-2023-155,gri_2-5,0.4142504334449768,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): External assurance (Organization's policy and practice for seeking external assurance, external climate change policies or goals)"
1379,qantas,aviation,qantas-sustainability-2023-155,gri_2-29,0.4018682241439819,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Approach to stakeholder engagement (Company's process for identifying relevant stakeholders across its value chain)"
1380,qantas,aviation,qantas-sustainability-2023-175,gri_308-1,0.4262773990631103,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Environmental Screening of new suppliers (New suppliers screened using environmental criteria)"
1381,qantas,aviation,qantas-sustainability-2023-175,gri_308-2,0.4163346588611603,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
1382,qantas,aviation,qantas-sustainability-2023-183,gri_305-3,0.5203518867492676,"Emissions (Climate Change, Pollution & Toxics): Indirect greenhouse gas (GHG) emissions (Scope 3) (What is the amount of other indirect (Scope 3) GHG emissions that the organization is indirectly responsible for?)"
1383,qantas,aviation,qantas-sustainability-2023-183,gri_305-1,0.5115649104118347,"Emissions (Climate Change, Pollution & Toxics): Direct greenhouse gas (GHG) emissions (Scope 1) (What is the amount of GHG emissions that the organization is directly responsible for?)"
1384,qantas,aviation,qantas-sustainability-2023-183,gri_305-7,0.5108657479286194,"Emissions (Climate Change, Pollution & Toxics): Nitrogen oxides (NOX), sulfur oxides (SOX), Hazardous Air Pollutant (HAP) and other significant air emissions (How many metric tonnes of SOx, NOX, HAP does the company emit?)"
1385,qantas,aviation,qantas-sustainability-2023-183,gri_305-2,0.5088354349136353,"Emissions (Climate Change, Pollution & Toxics): Indirect greenhouse gas (GHG) emissions (Scope 2) (What is the amount of GHG emissions that the organization is indirectly responsible for?)"
1386,qantas,aviation,qantas-sustainability-2023-183,gri_305-6,0.4921265244483948,"Emissions (Climate Change, Pollution & Toxics): Emissions of Ozone-Depleting Substances (ODS) (How many metric tons of ODS did the company emit?)"
1387,qantas,aviation,qantas-sustainability-2023-183,gri_305-5,0.4682978391647339,"Emissions (Climate Change, Pollution & Toxics): Reduction of GHG emissions (Company's quantitative reductions of its emissions?)"
1388,qantas,aviation,qantas-sustainability-2023-184,gri_305-3,0.5734547972679138,"Emissions (Climate Change, Pollution & Toxics): Indirect greenhouse gas (GHG) emissions (Scope 3) (What is the amount of other indirect (Scope 3) GHG emissions that the organization is indirectly responsible for?)"
1389,qantas,aviation,qantas-sustainability-2023-184,gri_305-1,0.5441384315490723,"Emissions (Climate Change, Pollution & Toxics): Direct greenhouse gas (GHG) emissions (Scope 1) (What is the amount of GHG emissions that the organization is directly responsible for?)"
1390,qantas,aviation,qantas-sustainability-2023-184,gri_305-2,0.5351587533950806,"Emissions (Climate Change, Pollution & Toxics): Indirect greenhouse gas (GHG) emissions (Scope 2) (What is the amount of GHG emissions that the organization is indirectly responsible for?)"
1391,qantas,aviation,qantas-sustainability-2023-184,gri_305-7,0.4963184595108032,"Emissions (Climate Change, Pollution & Toxics): Nitrogen oxides (NOX), sulfur oxides (SOX), Hazardous Air Pollutant (HAP) and other significant air emissions (How many metric tonnes of SOx, NOX, HAP does the company emit?)"
1392,qantas,aviation,qantas-sustainability-2023-184,gri_305-6,0.4878391325473785,"Emissions (Climate Change, Pollution & Toxics): Emissions of Ozone-Depleting Substances (ODS) (How many metric tons of ODS did the company emit?)"
1393,qantas,aviation,qantas-sustainability-2023-184,gri_305-5,0.4738249480724334,"Emissions (Climate Change, Pollution & Toxics): Reduction of GHG emissions (Company's quantitative reductions of its emissions?)"
1394,qantas,aviation,qantas-sustainability-2023-185,gri_305-7,0.4974902868270874,"Emissions (Climate Change, Pollution & Toxics): Nitrogen oxides (NOX), sulfur oxides (SOX), Hazardous Air Pollutant (HAP) and other significant air emissions (How many metric tonnes of SOx, NOX, HAP does the company emit?)"
1395,qantas,aviation,qantas-sustainability-2023-185,gri_305-6,0.4852291941642761,"Emissions (Climate Change, Pollution & Toxics): Emissions of Ozone-Depleting Substances (ODS) (How many metric tons of ODS did the company emit?)"
1396,qantas,aviation,qantas-sustainability-2023-185,gri_305-3,0.4526382684707641,"Emissions (Climate Change, Pollution & Toxics): Indirect greenhouse gas (GHG) emissions (Scope 3) (What is the amount of other indirect (Scope 3) GHG emissions that the organization is indirectly responsible for?)"
1397,qantas,aviation,qantas-sustainability-2023-185,gri_305-2,0.450246512889862,"Emissions (Climate Change, Pollution & Toxics): Indirect greenhouse gas (GHG) emissions (Scope 2) (What is the amount of GHG emissions that the organization is indirectly responsible for?)"
1398,qantas,aviation,qantas-sustainability-2023-185,gri_305-5,0.4328916668891907,"Emissions (Climate Change, Pollution & Toxics): Reduction of GHG emissions (Company's quantitative reductions of its emissions?)"
1399,qantas,aviation,qantas-sustainability-2023-185,gri_305-1,0.4292188882827759,"Emissions (Climate Change, Pollution & Toxics): Direct greenhouse gas (GHG) emissions (Scope 1) (What is the amount of GHG emissions that the organization is directly responsible for?)"
1400,qantas,aviation,qantas-sustainability-2023-186,gri_306-2,0.5233299732208252,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Management of significant waste related impacts (How does the organization recycles waste?)"
1401,qantas,aviation,qantas-sustainability-2023-186,gri_306-3,0.4923698008060455,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Waste generated (Total amount of waste generated by the organization)"
1402,qantas,aviation,qantas-sustainability-2023-188,gri_303-5,0.443690538406372,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Water consumption (Volume of water consumed by the company)"
1403,qantas,aviation,qantas-sustainability-2023-189,gri_305-2,0.6276648044586182,"Emissions (Climate Change, Pollution & Toxics): Indirect greenhouse gas (GHG) emissions (Scope 2) (What is the amount of GHG emissions that the organization is indirectly responsible for?)"
